station_id,station_name,latitude,longitude,station_type,network,coordinate_source,pretraining_value_source,operational_value_source,enabled,profile_land_only,profile_sea_only,profile_dpc_plus_sea,dist_to_coast_km,notes
LAND::DPC::548,Gran Monte,46.290642,13.350665,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,57.85116153959415,Physical station in the current federated DPC/regional catalog.
LAND::DPC::17,Cà Zul invaso,46.292178,12.716113,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,87.45556095398163,Physical station in the current federated DPC/regional catalog.
LAND::DPC::566,Casera Podestine,46.297487,12.601825,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,94.83680521388695,Physical station in the current federated DPC/regional catalog.
LAND::DPC::184,Tramonti di Sotto,46.298232,12.793013,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,83.35292340787981,Physical station in the current federated DPC/regional catalog.
LAND::DPC::193,Uccea,46.306483,13.400202,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,58.39062104652483,Physical station in the current federated DPC/regional catalog.
LAND::DPC::98,Musi (nivometrica),46.307212,13.27273,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,61.79539689776084,Physical station in the current federated DPC/regional catalog.
LAND::DPC::2,Alesso,46.309217,13.055607,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,70.50368119981405,Physical station in the current federated DPC/regional catalog.
LAND::DPC::157,San Francesco T. P.,46.312548,12.9365,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,76.61163605952858,Physical station in the current federated DPC/regional catalog.
LAND::DPC::221,Musi,46.312676,13.274721,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,62.28783287478231,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::674,Roa Bianca (Lastia di Framont),46.315801,12.03431,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,127.91579632334077,Physical station in the current federated DPC/regional catalog.
LAND::DPC::149,Rifugio Maniago,46.321547,12.394367,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,109.61857468381305,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::673,Ru de le Roe (Passo Duran),46.330666,12.099559,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,125.61071029678904,Physical station in the current federated DPC/regional catalog.
LAND::DPC::526,Venzone Tagliamento,46.335267,13.134807,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,69.50154665280306,Physical station in the current federated DPC/regional catalog.
LAND::DPC::163,San Simeone Meteo,46.344524,13.10502,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,71.58231325406925,Physical station in the current federated DPC/regional catalog.
LAND::DPC::538,Rifugio Pussa,46.345945,12.590436,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,98.74216053865266,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::56,Forno di Zoldo - Campo,46.34666725,12.1845653,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,122.60423077440421,Physical station in the current federated DPC/regional catalog.
LAND::DPC::532,Coritis,46.347423,13.392928,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,62.93154642277863,Physical station in the current federated DPC/regional catalog.
LAND::DPC::537,Malga Rest,46.348537,12.79841,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,86.8537636447095,Physical station in the current federated DPC/regional catalog.
LAND::DPC::60,Forcella Savalons,46.349772,12.486019,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,105.45487463636262,Physical station in the current federated DPC/regional catalog.
LAND::DPC::148,Rest,46.35198,12.802418,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,86.90253688431413,Physical station in the current federated DPC/regional catalog.
LAND::DPC::536,Malga Chiampiuz,46.352878,12.67754,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,94.03299515416968,Physical station in the current federated DPC/regional catalog.
LAND::DPC::166,Sella Chianzutan,46.358906,12.940325,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,80.3191174443105,Physical station in the current federated DPC/regional catalog.
LAND::DPC::83,Malga Cjariguart,46.360224,13.187742,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,69.94002988289363,Physical station in the current federated DPC/regional catalog.
LAND::DPC::603,Oseacco,46.363551,13.313233,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,66.45268874531993,Physical station in the current federated DPC/regional catalog.
LAND::DPC::627,Amaro,46.371503,13.071209,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,75.50806162727035,Physical station in the current federated DPC/regional catalog.
LAND::DPC::541,Livinal Lunc,46.37434,13.47033,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,64.64188037847096,Physical station in the current federated DPC/regional catalog.
LAND::DPC::146,Resia,46.375891,13.295677,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,68.20129019463656,Physical station in the current federated DPC/regional catalog.
LAND::DPC::151,Rifugio Pordenone,46.378862,12.489489,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,107.13008088972643,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::55,Pian del Crep (Val di Zoldo),46.37934829,12.09312208,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,129.94565444716426,Physical station in the current federated DPC/regional catalog.
LAND::DPC::147,Resiutta,46.388879,13.221205,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,71.69947361482717,Physical station in the current federated DPC/regional catalog.
LAND::DPC::542,Sella Nevea,46.3906,13.47604,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,66.36366670602595,Physical station in the current federated DPC/regional catalog.
LAND::DPC::62,Forni di sotto,46.392896,12.714826,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,94.89322603956366,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::17,Perarolo,46.39415044,12.35657766,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,116.43250989828233,Physical station in the current federated DPC/regional catalog.
LAND::DPC::90,Moggio Udinese,46.399703,13.186236,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,73.92205562744175,Physical station in the current federated DPC/regional catalog.
LAND::DPC::159,Saletto,46.40277,13.375257,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,69.22852915481042,Physical station in the current federated DPC/regional catalog.
LAND::DPC::32,Chiusaforte,46.40467,13.317505,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,70.67581219993701,Physical station in the current federated DPC/regional catalog.
LAND::DPC::530,Forni di sopra,46.409755,12.593751,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,103.0293473876965,Physical station in the current federated DPC/regional catalog.
LAND::DPC::549,Enemonzo,46.410423,12.862513,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,88.54207452933333,Physical station in the current federated DPC/regional catalog.
LAND::DPC::199,Villa Santina T. Degano,46.411276,12.906771,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,86.46502162544485,Physical station in the current federated DPC/regional catalog.
LAND::DPC::598,Ampezzo,46.414287,12.804309,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,91.8058537369238,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::384,Col dei Baldi,46.41521667,12.07313333,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,133.95419110003135,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::224,Valle di Cadore,46.41544389,12.3323414,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,119.30248011373438,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::632,Rio Rudan INADEF DX briglia,46.416987,12.258785,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,124.08338901499343,Physical station in the current federated DPC/regional catalog.
LAND::DPC::109,Passo Predil,46.419232,13.573856,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,68.88494535038177,Physical station in the current federated DPC/regional catalog.
LAND::DPC::180,Tolmezzo meteo,46.421783,13.021855,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,82.25820381025201,Physical station in the current federated DPC/regional catalog.
LAND::DPC::520,Cazzaso,46.43068,12.99673,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,84.1440439874826,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::631,Rio Rudan INADEF Sentiero CAI 230,46.43264,12.259591,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,124.99055832365165,Physical station in the current federated DPC/regional catalog.
LAND::DPC::219,Cave del Predil,46.437058,13.567822,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,70.88102060876179,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::219,Rovina di Cancia (Borca di Cadore Q1373),46.43717725,12.24264349,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,126.35103078283015,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::132,Pescul,46.4371972,12.06900907,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,136.0137327125554,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::608,Rio Rudan (Antelao),46.442017,12.264492,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,125.26250575751362,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::569,Rovina di Cancia (Q1690),46.44219886,12.24555485,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,126.47576192590635,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::50,Villanova (Borca di Cadore),46.44327375,12.20626034,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,129.0519214534984,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::568,Rovina di Cancia (Q2267),46.44743181,12.2504163,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,126.49285949086578,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::505,Ponte Rio Cordon (Selva di Cadore),46.45098415,12.09595652,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,135.86781929426152,Physical station in the current federated DPC/regional catalog.
LAND::DPC::535,Chiansaveit,46.451796,12.626534,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,104.31083827377198,Physical station in the current federated DPC/regional catalog.
LAND::DPC::31,Chiout,46.45213,13.371963,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,74.61263043543904,Physical station in the current federated DPC/regional catalog.
LAND::DPC::604,Passo della Mauria,46.454024,12.514507,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,110.84348797818299,Physical station in the current federated DPC/regional catalog.
LAND::DPC::539,Varmost M.te Simone,46.45473,12.559611,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,108.29679880372711,Physical station in the current federated DPC/regional catalog.
LAND::DPC::25,Cedarchis,46.456389,13.035886,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,84.95224236291082,Physical station in the current federated DPC/regional catalog.
LAND::DPC::546,Bivacco Bianchi,46.456698,13.248559,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,77.88195207185954,Physical station in the current federated DPC/regional catalog.
LAND::DPC::596,Ovaro Muina,46.45983,12.87169,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,92.37359179388032,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::59,Domegge di Cadore,46.46094955,12.41035969,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,117.49444457270279,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::669,Ru Secco (Antelao),46.461167,12.247337,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,127.55142951813501,Physical station in the current federated DPC/regional catalog.
LAND::DPC::572,Tarvisio Cave,46.46133,13.57348,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,73.56493088530506,Physical station in the current federated DPC/regional catalog.
LAND::DPC::167,Sella di Sompdogna,46.462104,13.448507,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,74.54235495553898,Physical station in the current federated DPC/regional catalog.
LAND::DPC::616,Sauris di sotto,46.466196,12.710435,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,100.92509330220643,Physical station in the current federated DPC/regional catalog.
LAND::DPC::164,Sauris di sopra,46.467221,12.681982,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,102.50873672031715,Physical station in the current federated DPC/regional catalog.
LAND::DPC::609,Val Saisera,46.46771,13.49666,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,74.67173531975152,Physical station in the current federated DPC/regional catalog.
LAND::DPC::63,Fusine Alpe del lago,46.467944,13.663756,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,74.43427580915316,Physical station in the current federated DPC/regional catalog.
LAND::DPC::599,Avosacco,46.475051,13.017616,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,87.4517309349975,Physical station in the current federated DPC/regional catalog.
LAND::DPC::547,Casera del Mestri,46.48154,13.140573,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,83.6424321480852,Physical station in the current federated DPC/regional catalog.
LAND::DPC::527,Monte Lussari,46.482062,13.520179,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,76.09075110751506,Physical station in the current federated DPC/regional catalog.
LAND::DPC::528,Pietratagliata,46.482524,13.299785,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,79.33947149438067,Physical station in the current federated DPC/regional catalog.
LAND::DPC::534,Casera Pieltinis,46.484141,12.72301,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,101.74522298184934,Physical station in the current federated DPC/regional catalog.
LAND::DPC::14,Bevorchians,46.485876,13.189084,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,82.57525733985388,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::268,Sella Ciampigotto,46.48692303,12.58466111,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,109.32894260015388,Physical station in the current federated DPC/regional catalog.
LAND::DPC::521,Fusine Valico,46.495869,13.68666,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,77.66454453314913,Physical station in the current federated DPC/regional catalog.
SEA::VIRT_ADR_OT10,Virtual - ADR OT10,39.7,18.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT15,Virtual - ADR OT15,39.7,19.0,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT09,Virtual - ADR OT09,39.8,18.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X12,Virtual - ADR X12,39.85,18.75,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT08,Virtual - ADR OT08,39.9,18.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT14,Virtual - ADR OT14,39.9,18.9,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT07,Virtual - ADR OT07,40.0,18.2,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T10,Virtual - ADR T10,40.0,18.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT06,Virtual - ADR OT06,40.1,18.4,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT13,Virtual - ADR OT13,40.1,18.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X11,Virtual - ADR X11,40.15,18.55,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT05,Virtual - ADR OT05,40.2,18.0,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT04,Virtual - ADR OT04,40.3,18.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT12,Virtual - ADR OT12,40.3,18.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT03,Virtual - ADR OT03,40.4,17.9,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT02,Virtual - ADR OT02,40.5,18.1,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T09,Virtual - ADR T09,40.5,18.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT11,Virtual - ADR OT11,40.5,18.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_OT01,Virtual - ADR OT01,40.6,17.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X10,Virtual - ADR X10,40.65,17.95,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD15,Virtual - ADR SD15,40.8,17.4,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD10,Virtual - ADR SD10,40.8,17.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD09,Virtual - ADR SD09,40.9,17.2,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD08,Virtual - ADR SD08,41.0,17.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T08,Virtual - ADR T08,41.0,17.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD14,Virtual - ADR SD14,41.0,17.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD07,Virtual - ADR SD07,41.1,17.1,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X09,Virtual - ADR X09,41.15,17.25,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD06,Virtual - ADR SD06,41.2,17.4,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD13,Virtual - ADR SD13,41.2,17.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD05,Virtual - ADR SD05,41.3,16.9,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD04,Virtual - ADR SD04,41.4,17.2,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
