station_id,station_name,lat,lon,network,coordinate_source,catalog_status,observed_snapshots,variables,license,notes
MH::spdsra::2d63f153d09f,Mesola,44.19069,12.34962,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::865471505bc8,Museo della marineria,44.19897,12.39488,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::68d811e822c8,Museo della marineria,44.19901,12.39485,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::b3186546b1b3,Ronco,44.20306,12.08668,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::cb232ec05823,Cesenatico porto,44.20645,12.40132,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::boa::4b091b931c3f,Nausicaa 2,44.21458,12.47587,boa,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B22001|B22004|B22032|B22043|B22070|B22071|B22073|B22074|B22196,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::5059d084c552,S. Maria Nova,44.21506,12.16992,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::5c1452356a64,Forli',44.22698,12.02757,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::e236646716f4,Matellica,44.23218,12.23401,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::f8f5632ffbe7,S. Zaccaria,44.25728,12.21407,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::de92eaf1984e,Castiglione,44.25901,12.2609,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::boa::15070855aa5c,Cervia Porto,44.26714,12.35751,boa,MeteoHub /api/observations,observed_in_snapshot,3,B22037,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::boa::396335aa9517,Cervia Porto radar,44.26714,12.35752,boa,MeteoHub /api/observations,observed_in_snapshot,3,B22037,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::554e28ec2873,Coccolia,44.29769,12.11085,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::8010679174b0,Savio,44.30563,12.29549,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::agrmet::961d46e49b22,S. Pietro in Vincoli,44.31392,12.1602,agrmet,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::d688e8f91922,Bevano Adriatica,44.3245,12.27984,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::da543b3bb9a6,Ponte Vico,44.33002,12.03134,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnbo::a2d2fe0f64e1,Idrovora Fosso Ghiaia,44.35313,12.26505,simnbo,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::f3fb43498388,S. Bartolo,44.36791,12.17268,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::88c0d7b8e682,S. Marco,44.38896,12.16847,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::86d9406ba700,Rasponi,44.39398,12.27311,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::boa::6b202997b3d0,Calipso,44.42867,12.52183,boa,MeteoHub /api/observations,observed_in_snapshot,3,B22001|B22043|B22070|B22071|B22074,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::spdsra::c0404d8708c8,Mezzano,44.46959,12.08286,spdsra,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnbo::1bf29cf54b21,Marina di Ravenna,44.48044,12.27744,simnbo,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnbo::35b96a2e734d,Alfonsine,44.50393,12.04777,simnbo,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnbo::56aeb0b697d8,Umana,44.57337,12.10134,simnbo,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B11043|B12101|B13003|B13011|B14198,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::marefe::7a2a1b698d6b,Bellocchio,44.62028,12.23556,marefe,MeteoHub /api/observations,observed_in_snapshot,3,B13080|B13083|B13215|B13231|B22043|B22062,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::marefe::a6183d188fc4,Logonovo,44.66889,12.21806,marefe,MeteoHub /api/observations,observed_in_snapshot,3,B13080|B13083|B13231|B22043|B22062,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::marefe::20b85f55b0d6,Porto Garibaldi,44.67667,12.24944,marefe,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B11209|B12101|B13003|B13011|B13080|B13083|B13231|B22037|B22043|B22062,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::marefe::8023ed551d77,Porto Garibaldi Encoder,44.67667,12.24945,marefe,MeteoHub /api/observations,observed_in_snapshot,3,B22037,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnbo::1a848d255777,Guagnino,44.6884,12.21161,simnbo,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B11043|B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::marefe::007d6afa5c95,Manufatto,44.79074,12.39236,marefe,MeteoHub /api/observations,observed_in_snapshot,3,B13080|B13083|B13231|B22043|B22062,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::marefe::1034f39e1ea1,Faro,44.7914,12.39532,marefe,MeteoHub /api/observations,observed_in_snapshot,3,B22037,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnbo::3f65f03746ee,GIRALDA meteo,44.81376,12.24834,simnbo,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B11043|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::marefe::4d5cdb2a8f3c,Punta Volano,44.81472,12.28889,marefe,MeteoHub /api/observations,observed_in_snapshot,3,B13080|B13083|B13231|B22043|B22062,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::marefe::a2c8028188a7,Gorino 2,44.81531,12.32449,marefe,MeteoHub /api/observations,observed_in_snapshot,3,B13080|B13083|B13231|B22043|B22062,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnbo::045ad709ec43,Codigoro,44.82999,12.10704,simnbo,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnbo::86107063d7fb,Codigoro,44.83504,12.09804,simnbo,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::marefe::c2c5080a220f,Po di Goro,44.83593,12.34395,marefe,MeteoHub /api/observations,observed_in_snapshot,3,B13080|B13081|B13083|B13084|B13231|B22043|B22062,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::61b7a7acda54,Porto Barricata,44.84861,12.465,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::2f4aa3ec9c79,Pradon CMT,44.91734,12.3691,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnpr::60d27ec1e6cd,Ariano,44.9429,12.12215,simnpr,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::c543b4ccfb4a,Ariano,44.94389,12.12194,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnpr::9ea03afd8587,Ariano SIAP,44.9484,12.11756,simnpr,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::simnpr::f5b22137d205,Cavanella SIAP,45.02769,12.15202,simnpr,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::79559cf26111,Porto Levante,45.0481,12.36196,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::7baacb0a5156,Pettorazza - Botti Barbarighe CM,45.11639,12.02444,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::d2e618e555a9,Cavarzere,45.13833,12.08186,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::5fe7e65212b8,Chioggia S.Anna CMT,45.14466,12.27579,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::f21d799c4de8,Gesia-Cavarzere CMT,45.1615,12.0872,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::08e720c67d9b,Chioggia CMT,45.21813,12.28305,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::cc633ecd5922,Stru00e0 CMT,45.41067,12.00851,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::49a4895d3e55,Mira CMT,45.43596,12.11748,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::24018eecb525,Venezia-Treporti CMT,45.45872,12.48626,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::30b3f292c4ec,Cortellazzo CMT,45.53585,12.65882,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::2054e6a7e1d3,Zuccarello CMT,45.53739,12.37831,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::a0023f1d93b4,Eraclea,45.57362,12.67387,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::d7b4884092c3,Mogliano Veneto CMT,45.58074,12.30779,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::e4312ac52f52,Muggia TP,45.60064,13.77578,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::5a81c83da11f,Eraclea CMT,45.60317,12.70706,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::ccc940f24080,Muggia,45.61048,13.75263,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::c84a4d8b78c1,S.Dona'di Piave,45.62541,12.56309,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::a326e4777fbc,Trieste Cattinara,45.63543,13.83317,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11002|B11041|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::5eea91b2ada3,Bibione CMT,45.64137,13.07747,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::9fdbb9d7b23e,Trieste Ist. Nautico,45.64739,13.76454,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::dba70820e0fe,Trieste molo F.lli Bandiera,45.65,13.75224,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::caaff0685441,La Salute di Livenza,45.65563,12.80028,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::733580dd0906,Noventa di Piave CMT,45.66841,12.58851,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::46e0ccaf6b2b,Grado Meteo,45.68035,13.37329,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::b0c170fff70f,Treviso Citta' CMT,45.68093,12.22155,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::3defec6409f9,Grado Marea,45.68316,13.38343,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::9c98297a8a34,Lignano Sabbiadoro PCR,45.68652,13.12113,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::d6f17e8d87f1,Lignano Sabbiadoro,45.70191,13.14708,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::148491e3f8c0,Prosecco,45.70394,13.75672,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::416672aef3b8,Lugugnana di Portogruaro CMT,45.70491,12.94669,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::f865f8d011e3,Ponte di Piave,45.71127,12.45465,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::97ea1f2362a7,Fossalon,45.71477,13.45886,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::80ce1014a6e0,Ponte di Piave CMT,45.71712,12.52394,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::a6992a4577a0,Cessalto,45.7337,12.67472,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::0ea49cd656d2,Gorgo,45.73623,13.0219,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::92a4d4785303,Sgonico-Zgonik,45.738,13.74206,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::9363f034f205,Portogruaro CMT,45.74549,12.76129,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::135f658a5ce6,Latisana,45.75583,12.9975,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::8cdacf6d0706,San Pelagio,45.76547,13.6868,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::25423d97fda4,San Lorenzo,45.76609,13.40485,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::6127b39a3f0e,Montebelluna - loc. Contea,45.7715,12.00576,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::fe78a87cd77f,Motta di Livenza,45.77437,12.61655,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::dc91bc84a811,Fossalta di Portogruaro CMT,45.77567,12.89394,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::6aeb0d993d80,Monfalcone,45.78141,13.54884,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::8cef971f6101,Oderzo,45.78346,12.49397,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::25b083e6b97a,Volpago CMT,45.78502,12.11305,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::bf8bf27e8fd4,Gorgo Monticano,45.78572,12.53899,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::0d90cce14511,Portogruaro,45.78668,12.83849,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::ce54e92dd8fa,Monfalcone pluvio,45.79651,13.51151,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::11755c26b1ca,Meduna di Livenza,45.80511,12.61058,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::456d8f8fed63,Palazzolo dello Stella,45.8057,13.0526,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::0c88e21d8d39,Vazzola CMT,45.81169,12.3419,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::435060277784,Nervesa della Battaglia CMT,45.81684,12.2018,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::24b2d0557d94,Torviscosa,45.81882,13.27557,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::e09faa291667,Nervesa d.Battaglia,45.83097,12.2062,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::62f728ca0bdb,Zavattina T.Cormor,45.8336,13.15991,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::606bccf306b5,Fontanelle,45.83695,12.43992,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
